,Name,Location,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,age,CNG,Diesel,Electric,LPG,Petrol,Automatic,Manual
3582,Maruti Dzire AMT ZDI Plus,Chennai,19000,28.4,1248.0,73.75,5.0,10.97 Lakh,8.9,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3583,Hyundai Verna 1.6 SX VTVT,Mumbai,58000,17.01,1591.0,121.3,5.0,,4.0,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3584,Jeep Compass 2.0 Longitude,Kochi,42203,17.1,1956.0,170.0,5.0,21.72 Lakh,19.46,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3585,Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,94000,11.4,1991.0,142.0,5.0,,5.25,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3586,Maruti Eeco 5 STR With AC Plus HTR CNG,Delhi,52000,11.929,1196.0,73.0,5.0,,2.6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3587,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,4900,21.5,1497.0,108.5,5.0,11.47 Lakh,9.22,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3588,Hyundai EON Era Plus,Jaipur,70000,21.1,814.0,55.2,5.0,,1.8,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3589,Tata Indica DLS,Hyderabad,100000,13.5,1405.0,,5.0,,1.3,19,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3590,BMW 5 Series 2013-2017 530d M Sport,Kochi,65266,14.69,2993.0,258.0,5.0,,31.75,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3591,Maruti Ertiga VDI,Delhi,54569,20.77,1248.0,88.76,7.0,,5.99,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3592,Honda Amaze E i-Vtech,Kochi,51361,18.0,1198.0,86.7,5.0,,4.94,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3593,Ford Fiesta 1.4 Duratec ZXI,Jaipur,125000,16.6,1388.0,68.0,5.0,,1.5,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3594,Honda Civic 2006-2010 1.8 V MT,Bangalore,66000,13.5,1799.0,130.0,5.0,,3.25,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3595,Maruti Wagon R LX DUO BSIII,Hyderabad,65047,9.255500000000001,1061.0,57.5,5.0,,1.95,17,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3596,Maruti Ertiga ZDI,Delhi,22281,20.77,1248.0,88.8,7.0,,6.5,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3597,Hyundai Grand i10 CRDi Sportz,Delhi,63210,24.0,1120.0,70.0,5.0,,3.71,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,31000,20.14,1197.0,81.86,5.0,,5.0,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3599,Hyundai i10 Era,Ahmedabad,60000,19.81,1086.0,68.05,5.0,,1.99,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3600,Honda Amaze S i-Vtech,Mumbai,32006,18.0,1198.0,86.7,5.0,,4.25,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3601,Audi A6 2.7 TDI,Ahmedabad,78000,12.4,2698.0,179.5,5.0,,8.0,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3602,Hyundai i10 Magna 1.2 iTech SE,Mumbai,9489,20.36,1197.0,78.9,5.0,,2.95,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3603,Renault KWID RXT Optional,Pune,5000,25.17,799.0,53.3,5.0,4.9 Lakh,3.5,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3604,Audi A4 New 2.0 TDI Multitronic,Jaipur,60000,15.2,1968.0,140.8,5.0,,16.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3605,Maruti Alto 800 LXI Airbag,Jaipur,50000,22.74,796.0,47.3,5.0,,2.75,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3606,Honda City i VTEC VX Option,Delhi,53000,17.8,1497.0,117.3,5.0,,6.95,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3607,Mercedes-Benz New C-Class C250 Avantgarde,Delhi,64000,11.74,1796.0,186.0,5.0,,12.5,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3608,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,43827,13.22,2967.0,241.4,5.0,,36.83,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3609,Volkswagen Polo 1.2 MPI Comfortline,Pune,36431,16.2,1199.0,74.0,5.0,,2.7,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,35000,21.38,1396.0,88.7,5.0,,9.9,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3611,Honda City 1.5 V MT,Kochi,94832,17.0,1497.0,118.0,5.0,,3.83,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3612,Honda City 1.5 S MT,Coimbatore,88381,17.0,1497.0,118.0,5.0,,5.25,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3613,Maruti S Cross DDiS 320 Alpha,Kolkata,45194,22.7,1598.0,118.0,5.0,,7.75,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3614,Maruti SX4 Vxi BSIV,Mumbai,66000,16.51,1586.0,103.2,5.0,,2.46,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3615,Maruti Swift Dzire VDI,Kolkata,38578,23.4,1248.0,74.0,5.0,,3.96,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3616,Maruti Ertiga ZDI,Chennai,40000,20.77,1248.0,88.8,7.0,,8.25,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3617,Hyundai i20 1.2 Spotz,Coimbatore,20632,18.6,1197.0,81.83,5.0,,7.58,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3618,Hyundai Grand i10 CRDi Magna,Hyderabad,73042,24.0,1120.0,70.0,5.0,,3.99,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3619,Honda City i VTEC SV,Delhi,54257,17.4,1497.0,117.3,5.0,,6.25,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3620,Skoda Rapid 1.6 TDI Elegance,Hyderabad,93000,20.5,1598.0,103.5,5.0,,5.0,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3621,Mercedes-Benz E-Class E270 CDI,Hyderabad,102000,11.0,2987.0,198.5,5.0,,4.65,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3622,Hyundai Santa Fe 4WD AT,Coimbatore,28881,13.01,2199.0,194.3,7.0,,21.37,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3623,Maruti Alto LXi,Hyderabad,52195,19.7,796.0,46.3,5.0,,1.75,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3624,ISUZU D-MAX V-Cross 4X4,Coimbatore,20422,12.4,2499.0,134.0,5.0,,16.09,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3625,Hyundai Verna 1.4 CRDi GL,Kolkata,38000,24.8,1396.0,88.7,5.0,,4.1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3626,Ford Figo Diesel ZXI,Coimbatore,92885,20.0,1399.0,68.0,5.0,,3.56,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3627,Honda City 1.5 S MT,Pune,43000,17.0,1497.0,118.0,5.0,,4.21,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3628,Maruti Swift VDI BSIV W ABS,Coimbatore,70478,17.8,1248.0,,5.0,,6.86,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3629,Hyundai Verna 1.6 CRDi S,Delhi,57000,23.9,1582.0,126.2,5.0,,6.6,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3630,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,32434,13.0,1591.0,121.3,5.0,,14.35,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3631,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,32000,22.7,1498.0,89.84,5.0,,9.5,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3632,BMW X6 xDrive30d,Delhi,59000,11.2,2993.0,241.0,4.0,,21.9,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3633,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,76467,18.12,1995.0,190.0,5.0,,30.45,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3634,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,100000,25.83,1498.0,99.0,5.0,,5.1,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3635,Hyundai Verna VTVT 1.6 AT EX,Pune,37086,17.0,1591.0,121.3,5.0,,5.44,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3636,Ford Ikon 1.4 TDCi DuraTorq,Jaipur,135000,13.8,1399.0,68.0,5.0,,1.6,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3637,Audi A6 2011-2015 2.0 TDI,Kochi,54862,17.68,1968.0,174.33,5.0,,16.67,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3638,Honda CR-V Sport,Hyderabad,67758,10.8,2354.0,,5.0,,9.5,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3639,Hyundai i20 2015-2017 Sportz AT 1.4,Pune,56200,15.0,1396.0,98.6,5.0,,3.85,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3640,Toyota Fortuner 2.8 4WD MT,Kochi,169006,14.24,2755.0,174.5,7.0,36.69 Lakh,10.64,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3641,Renault KWID RXT,Bangalore,20229,25.17,799.0,53.3,5.0,,3.5,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3642,Chevrolet Spark 1.0 LT,Chennai,62000,18.0,995.0,62.0,5.0,,1.1,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3643,Hyundai Verna Transform VTVT,Hyderabad,51500,16.2,1599.0,103.2,5.0,,2.6,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3644,BMW 3 Series 320d Sport Line,Hyderabad,69000,18.88,1995.0,184.0,5.0,,18.5,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3645,Hyundai Santro Xing XP,Bangalore,167000,0.0,1086.0,,5.0,,1.35,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3646,Maruti Swift Dzire VDI,Hyderabad,62476,26.59,1248.0,74.0,5.0,,7.95,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3647,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,60500,25.4,1186.0,73.97,5.0,,5.49,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3648,Honda Jazz V CVT,Mumbai,17978,19.0,1199.0,88.7,5.0,10.1 Lakh,6.95,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3649,Tata Indigo LS,Jaipur,300000,17.0,1405.0,70.0,5.0,,1.0,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3650,Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,123000,17.8,1399.0,67.0,5.0,,4.45,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,45296,25.1,1248.0,88.5,5.0,12.53 Lakh,6.99,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3652,Maruti SX4 Zxi with Leather BSIII,Coimbatore,77325,15.6,1586.0,104.68,5.0,,3.51,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3653,Maruti Baleno Zeta Automatic,Kochi,25858,21.4,1197.0,83.1,5.0,,7.54,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3654,Maruti Ritz LDi,Bangalore,120000,23.2,1248.0,73.94,5.0,,3.65,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3655,Hyundai Elantra CRDi SX AT,Ahmedabad,22000,19.5,1582.0,126.24,5.0,,16.0,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3656,Chevrolet Spark 1.0 LT,Kolkata,11000,16.2,995.0,62.1,5.0,,1.4,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3657,Hyundai i20 1.2 Spotz,Mumbai,3900,18.6,1197.0,81.83,5.0,,6.45,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3658,Hyundai Xcent 1.1 CRDi Base,Hyderabad,106092,24.4,1120.0,71.0,5.0,,4.4,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3659,Honda Jazz 1.2 V CVT i VTEC,Delhi,27000,19.0,1199.0,88.7,5.0,,5.95,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3660,Honda Brio S MT,Ahmedabad,11000,19.4,1198.0,86.8,5.0,,3.9,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3661,Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,39753,13.0,2143.0,201.1,5.0,,35.28,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3662,Tata Hexa XT,Pune,39800,17.6,2179.0,153.86,7.0,20.87 Lakh,14.25,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3663,Hyundai Xcent 1.1 CRDi Base,Pune,73000,24.4,1120.0,71.0,5.0,,4.5,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3664,Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,55000,22.7,1498.0,89.84,5.0,,7.5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3665,Tata Nano XTA,Coimbatore,18351,21.9,624.0,37.48,4.0,,3.41,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3666,Honda Brio VX,Pune,45000,19.4,1198.0,86.8,5.0,,3.25,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3667,Maruti Ertiga SHVS ZDI Plus,Hyderabad,112200,24.52,1248.0,88.5,7.0,,8.3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3668,Hyundai i10 Sportz 1.2,Bangalore,29000,20.36,1197.0,78.9,5.0,,3.45,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3669,Hyundai Santro Xing XO,Hyderabad,57309,17.0,1086.0,,5.0,,2.1,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3670,Mahindra XUV500 W10 2WD,Mumbai,53392,16.0,2179.0,140.0,7.0,,11.95,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3671,Volkswagen Vento Diesel Highline,Hyderabad,71000,20.54,1598.0,103.6,5.0,,4.25,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3672,Tata Safari Storme 2012-2015 VX,Hyderabad,93000,14.0,2179.0,138.1,7.0,,8.25,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3673,Honda Accord 2.4 Elegance M/T,Hyderabad,119000,10.2,2354.0,180.0,5.0,,5.95,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3674,Maruti Eeco 7 Seater Standard,Coimbatore,42225,15.1,1196.0,73.0,7.0,4.98 Lakh,4.3,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3675,Maruti Swift VDI,Ahmedabad,65000,22.9,1248.0,74.0,5.0,,3.9,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3676,Maruti Baleno Zeta Automatic,Pune,27809,21.4,1197.0,83.1,5.0,,6.41,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3677,Mahindra XUV500 W8 2WD,Coimbatore,65100,15.1,2179.0,140.0,7.0,,8.36,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3678,Hyundai Xcent 1.2 Kappa S,Chennai,51000,19.1,1197.0,82.0,5.0,,3.85,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,10000,19.27,2143.0,167.62,5.0,,36.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3680,Skoda Superb 1.8 TSI MT,Kolkata,54895,13.14,1798.0,160.0,5.0,,7.5,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,80768,20.14,1498.0,88.73,5.0,,5.7,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3682,Maruti Ignis 1.2 Delta,Kochi,12076,20.89,1197.0,81.8,5.0,5.9 Lakh,5.5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3683,Maruti Swift VDI BSIV,Chennai,49000,25.2,1248.0,74.0,5.0,,5.9,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3684,Honda City i VTEC VX Option,Mumbai,42366,17.8,1497.0,117.3,5.0,,7.75,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3685,BMW 5 Series 530d Highline Sedan,Ahmedabad,68000,11.5,2993.0,235.0,5.0,,18.0,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3686,Skoda Laura Ambiente,Hyderabad,122397,17.5,1896.0,106.0,5.0,,4.4,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3687,Volkswagen Polo GT TSI,Coimbatore,50534,17.21,1197.0,103.5,5.0,11.66 Lakh,8.27,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3688,Renault Duster 85PS Diesel RxL,Ahmedabad,55300,19.87,1461.0,83.8,5.0,,4.75,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3689,Honda City 1.5 S AT,Hyderabad,73095,16.8,1497.0,118.0,5.0,,3.8,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3690,Volkswagen Vento Diesel Highline,Ahmedabad,51100,20.54,1598.0,103.6,5.0,,3.4,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3691,Hyundai Grand i10 Sportz,Pune,13436,18.9,1197.0,82.0,5.0,,4.7,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3692,Ford Fiesta 1.4 ZXi Duratec,Pune,76000,16.6,1388.0,68.0,5.0,,1.49,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,63141,24.4,1120.0,71.0,5.0,,4.5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3694,Honda Amaze VX i-DTEC,Hyderabad,74885,25.8,1498.0,98.6,5.0,,5.4,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3695,Honda City i VTEC CVT VX,Hyderabad,14000,18.0,1497.0,117.3,5.0,,11.5,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3696,Renault Fluence 1.5,Pune,56000,20.4,1461.0,108.5,5.0,,3.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3697,BMW 5 Series 520d Luxury Line,Ahmedabad,46000,22.48,1995.0,190.0,5.0,63.71 Lakh,16.5,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3698,Maruti SX4 ZXI MT BSIV,Mumbai,51800,15.5,1586.0,103.3,5.0,,3.9,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3699,Honda City ZX CVT,Hyderabad,81000,16.4,1497.0,78.0,5.0,,3.25,17,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3700,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,17370,17.0,1198.0,73.75,5.0,,5.84,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3701,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,18456,17.0,1198.0,73.75,5.0,,5.75,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3702,Audi A4 2.0 TDI Multitronic,Delhi,59000,16.55,1968.0,140.0,5.0,,10.0,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3703,Maruti Wagon R VXI,Mumbai,141537,18.9,998.0,67.1,5.0,,1.05,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3704,Hyundai Verna SX CRDi AT,Delhi,51000,19.08,1582.0,126.32,5.0,,5.64,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3705,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,29311,17.9,2143.0,170.0,5.0,64.57 Lakh,50.97,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3706,BMW 3 Series Luxury Line,Mumbai,31000,21.76,1995.0,190.0,5.0,60.88 Lakh,29.95,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3707,Honda Mobilio V Option i DTEC,Mumbai,80000,24.2,1498.0,98.6,7.0,,4.85,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3708,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,33000,17.01,1582.0,126.2,5.0,,14.5,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3709,Honda City 1.5 S MT,Hyderabad,71556,17.0,1497.0,118.0,5.0,,5.5,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3710,Ford Fiesta 1.4 TDCi EXI,Bangalore,85000,17.8,1399.0,68.0,5.0,,3.2,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3711,Maruti Swift Dzire LDI,Chennai,91000,26.59,1248.0,74.0,5.0,,4.5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3712,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,73187,13.0,2143.0,204.0,5.0,,30.72,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3713,Chevrolet Captiva LT,Jaipur,232000,11.5,1991.0,147.9,7.0,,3.5,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3714,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,127079,12.8,2494.0,102.0,7.0,,6.99,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3715,Mahindra Quanto C8,Kochi,58816,17.21,1493.0,100.0,7.0,,3.45,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3716,Honda City i VTEC V,Kochi,63818,17.4,1497.0,117.3,5.0,,6.57,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3717,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,40000,17.11,1968.0,174.33,5.0,,17.5,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,77445,22.07,1199.0,73.9,5.0,,3.75,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,14000,14.8,1497.0,121.36,5.0,13.23 Lakh,9.99,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3720,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,85122,12.99,2494.0,100.0,7.0,,8.2,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3721,Honda City 1.5 EXI,Jaipur,123000,13.0,1493.0,100.0,5.0,,1.1,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3722,Maruti SX4 Green Vxi (CNG),Kochi,61000,17.459000000000003,1586.0,85.7,5.0,,3.89,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,63714,24.7,796.0,47.3,5.0,,2.45,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3724,Mercedes-Benz M-Class ML 320 CDI,Pune,53000,8.7,2987.0,224.34,5.0,,13.75,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3725,Maruti Swift Dzire LDI,Kolkata,60000,26.59,1248.0,74.0,5.0,,3.0,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,33000,24.3,1248.0,88.5,5.0,11.06 Lakh,9.25,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3727,Volvo S60 D5 Summum,Mumbai,31000,13.2,2400.0,215.0,5.0,,17.65,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3728,Toyota Fortuner 4x2 AT,Delhi,79000,12.55,2982.0,168.5,7.0,,18.25,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3729,Hyundai i20 Sportz Option Diesel,Kochi,67914,23.0,1396.0,90.0,5.0,,3.45,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3730,Audi A4 35 TDI Premium,Bangalore,58970,17.11,1968.0,174.33,5.0,,23.75,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3731,Nissan Terrano XV D Pre,Mumbai,60000,19.64,1461.0,108.5,5.0,17.21 Lakh,5.45,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3732,Maruti Celerio ZXI AMT,Coimbatore,35225,23.1,998.0,67.04,5.0,6.56 Lakh,5.25,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3733,Maruti Esteem Vxi,Delhi,69496,15.9,1298.0,,5.0,,1.1,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3734,Hyundai i10 Sportz AT,Delhi,62282,16.95,1197.0,78.9,5.0,,2.9,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3735,BMW 3 Series 320d,Hyderabad,80000,22.69,1995.0,190.0,5.0,47.2 Lakh,14.2,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3736,Hyundai Grand i10 Sportz,Kochi,43698,18.9,1197.0,82.0,5.0,,5.8,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3737,Hyundai Grand i10 Asta Option AT,Coimbatore,28052,18.9,1197.0,82.0,5.0,,7.22,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,29091,18.9,1197.0,81.86,5.0,6.82 Lakh,4.87,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3739,Volkswagen Polo 1.2 MPI Comfortline,Delhi,63000,16.47,1198.0,74.0,5.0,,3.3,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3740,Honda City ZX EXi,Hyderabad,91000,17.7,1497.0,78.0,5.0,,3.0,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3741,Mercedes-Benz GLA Class 200 CDI,Hyderabad,30000,17.9,2143.0,136.0,5.0,,26.0,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3742,Maruti Omni 8 Seater BSIV,Hyderabad,24571,14.0,796.0,35.0,5.0,,2.9,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3743,Hyundai Verna 1.6 SX VTVT AT,Bangalore,45000,15.74,1591.0,121.3,5.0,,7.5,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3744,Maruti Alto 800 LXI,Hyderabad,24617,22.74,796.0,47.3,5.0,,2.36,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,26927,24.3,1248.0,88.5,5.0,12.56 Lakh,11.39,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3746,Mahindra XUV500 W8 2WD,Kochi,87736,15.1,2179.0,140.0,7.0,,7.02,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3747,Maruti Vitara Brezza ZDi,Delhi,35299,24.3,1248.0,88.5,5.0,10.14 Lakh,8.0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3748,Hyundai i20 1.2 Spotz,Kochi,51612,18.6,1197.0,81.83,5.0,,7.11,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
